customer_id,age,income,credit_score,employment_status,region,signup_date
CUST100444,30,67695.88,600,Full-time,Midwest,2024-05-15
CUST100445,19,29188.13,717,Self-employed,West,2024-08-12
CUST100446,44,19515.74,644,Self-employed,Midwest,2025-01-13
CUST100447,30,39524.99,605,Full-time,Midwest,2025-12-06
CUST100448,45,71910.58,713,Full-time,Midwest,2026-05-06
CUST100449,37,43149.41,731,Part-time,Southwest,2025-02-27
CUST100450,32,36685.93,658,Full-time,Southwest,2024-05-12
CUST100451,37,27128.6,598,Part-time,Midwest,2025-10-01
CUST100452,53,88520.98,680,Full-time,Northeast,2024-04-02
CUST100453,54,25252.46,642,Unemployed,Southwest,2026-04-01
CUST100454,34,28957.15,641,Self-employed,Midwest,2025-12-10
CUST100455,35,51871.01,621,Full-time,West,2025-01-26
CUST100456,44,17409.84,729,Self-employed,West,2025-06-11
CUST100457,25,71222.62,678,Full-time,Northeast,2024-10-21
CUST100458,37,53150.72,737,Student,West,2025-10-17
CUST100459,33,60153.44,760,Part-time,West,2024-10-08
CUST100460,37,51593.59,694,Full-time,West,2025-11-25
CUST100461,25,37327.83,622,Self-employed,Midwest,2026-04-06
CUST100462,18,24874.12,738,Full-time,Southeast,2025-04-06
CUST100463,18,37683.06,694,Unemployed,Southwest,2025-05-25
CUST100464,22,25877.88,850,Student,West,2025-04-07
CUST100465,29,49949.61,683,Part-time,Midwest,2026-07-24
CUST100466,31,57702.22,712,Full-time,West,2025-08-21
CUST100467,53,78007.78,681,Part-time,Southeast,2026-05-27
CUST100468,45,47443.53,652,Full-time,West,2024-09-12
CUST100469,24,60843.42,640,Full-time,Northeast,2026-06-04
CUST100470,37,35111.53,682,Student,West,2024-05-25
CUST100471,29,32363.14,699,Full-time,West,2026-06-25
CUST100472,31,49669.8,746,Full-time,Southwest,2025-02-28
CUST100473,35,33728.12,683,Full-time,Southwest,2025-10-27
CUST100474,40,45303.23,625,Student,Midwest,2026-05-09
CUST100475,30,24896.03,635,Student,West,2025-10-06
CUST100476,44,26991.24,560,Full-time,Northeast,2026-07-10
CUST100477,22,53419.66,784,Full-time,Southeast,2024-12-14
CUST100478,34,59814.93,619,Self-employed,Northeast,2024-07-17
CUST100479,59,25756.82,732,Full-time,Southeast,2025-10-31
CUST100480,36,54272.69,680,Student,Midwest,2025-07-28
CUST100481,48,31579.67,682,Unemployed,Southeast,2026-04-13
CUST100482,34,40434.04,651,Self-employed,Midwest,2025-06-20
CUST100483,39,75934.39,600,Full-time,Southeast,2024-05-12
CUST100484,33,57720.59,587,Self-employed,Southeast,2025-05-02
CUST100485,32,57419.68,789,Student,Midwest,2024-07-13
CUST100486,26,94746.07,668,Full-time,Southeast,2024-10-04
CUST100487,38,29238.87,744,Unemployed,West,2026-04-27
CUST100488,25,25754.28,763,Full-time,West,2026-06-28
CUST100489,40,28999.82,629,Student,West,2025-10-02
CUST100490,44,35791.82,691,Part-time,Northeast,2024-05-18
CUST100491,37,15000.0,663,Full-time,Midwest,2026-03-20
CUST100492,31,36558.07,573,Full-time,Southwest,2026-07-06
CUST100493,38,31411.93,646,Full-time,Southeast,2024-05-01
CUST100494,30,57107.57,704,Full-time,Southeast,2026-02-22
CUST100495,43,47032.25,622,Unemployed,Southwest,2025-10-08
CUST100496,18,30628.51,635,Full-time,Northeast,2024-10-04
CUST100497,30,52338.23,646,Student,Southwest,2026-05-20
CUST100498,18,55573.87,818,Full-time,Midwest,2026-03-18
CUST100499,19,28400.28,522,Part-time,Southwest,2024-11-19
CUST100500,47,32149.08,697,Student,Southwest,2026-08-08
CUST100501,42,15000.0,640,Part-time,Midwest,2024-12-02
CUST100502,26,24568.07,611,Unemployed,Midwest,2025-04-29
CUST100503,18,28735.5,639,Student,Northeast,2026-01-16
CUST100504,18,41496.93,710,Part-time,West,2025-02-26
CUST100505,28,26227.87,714,Self-employed,Northeast,2025-11-07
CUST100506,58,31854.9,673,Full-time,West,2024-05-10
CUST100507,38,23123.42,741,Full-time,West,2025-08-17
CUST100508,28,43347.37,755,Full-time,Southwest,2024-10-31
CUST100509,38,48609.37,721,Self-employed,Southwest,2025-12-24
CUST100510,18,48101.3,619,Part-time,Northeast,2024-08-18
CUST100511,31,40358.71,697,Part-time,West,2025-12-05
CUST100512,34,20060.68,697,Student,Midwest,2025-05-29
CUST100513,33,30364.24,598,Full-time,Southeast,2024-09-15
CUST100514,41,33413.39,542,Student,Southwest,2024-05-30
CUST100515,37,33473.76,508,Full-time,Midwest,2024-10-28
CUST100516,40,41512.15,665,Full-time,Southeast,2025-01-10
CUST100517,27,76228.72,682,Part-time,Southeast,2024-12-19
CUST100518,42,57840.43,571,Full-time,Northeast,2025-08-25
CUST100519,50,25735.25,738,Part-time,West,2024-12-24
CUST100520,24,54463.24,671,Self-employed,Southwest,2025-04-01
CUST100521,25,53537.42,761,Self-employed,Southeast,2025-05-16
CUST100522,47,27924.78,687,Full-time,Southwest,2025-11-14
CUST100523,32,58805.44,580,Full-time,Southwest,2025-10-12
CUST100524,48,37340.38,694,Full-time,Northeast,2026-04-28
CUST100525,29,21279.96,710,Full-time,Northeast,2024-11-25
CUST100526,48,49258.7,618,Full-time,Southeast,2026-07-25
CUST100527,35,44250.98,551,Full-time,Northeast,2026-05-04
CUST100528,36,36226.46,667,Self-employed,West,2025-12-02
CUST100529,49,39464.08,584,Student,Northeast,2026-04-13
CUST100530,30,29039.48,744,Self-employed,West,2024-10-30
CUST100531,24,52815.43,629,Full-time,Midwest,2026-04-26
CUST100532,29,39357.71,789,Part-time,Northeast,2025-07-12
CUST100533,38,43256.46,500,Full-time,West,2024-11-14
CUST100534,18,47132.3,670,Full-time,Northeast,2025-03-19
CUST100535,40,23871.4,767,Full-time,West,2025-03-17
CUST100536,28,26837.96,593,Student,Northeast,2025-10-18
CUST100537,45,15000.0,648,Part-time,Southwest,2025-07-18
CUST100538,18,51747.64,629,Full-time,Southeast,2024-10-15
CUST100539,26,23260.35,608,Part-time,Midwest,2025-06-25
CUST100540,18,42602.0,678,Student,West,2024-12-13
CUST100541,25,47426.89,562,Full-time,Southwest,2024-08-24
CUST100542,36,52630.91,651,Self-employed,Southeast,2026-01-12
CUST100543,32,23346.27,698,Full-time,Northeast,2026-04-30
CUST100544,31,38975.06,643,Full-time,Southeast,2025-07-06
CUST100545,32,85103.73,584,Unemployed,West,2025-09-14
CUST100546,36,86806.92,737,Full-time,Midwest,2026-04-05
CUST100547,23,62585.91,714,Self-employed,Southwest,2024-10-21
CUST100548,41,46717.4,581,Full-time,Midwest,2025-02-17
CUST100549,40,25532.36,562,Part-time,Midwest,2025-01-18
CUST100550,37,55457.92,588,Part-time,Northeast,2024-12-05
CUST100551,39,37379.98,700,Unemployed,Northeast,2025-07-31
CUST100552,36,51649.6,680,Self-employed,Southwest,2025-05-27
CUST100553,54,30188.62,719,Part-time,Southeast,2026-01-30
CUST100554,33,37129.98,635,Full-time,Southeast,2024-11-15
CUST100555,30,43211.69,590,Full-time,Southeast,2024-05-12
CUST100556,26,44838.62,728,Part-time,Southwest,2024-07-14
CUST100557,23,50119.99,618,Full-time,West,2025-08-24
CUST100558,21,30926.3,673,Full-time,Southwest,2026-07-01
CUST100559,25,21928.05,543,Student,Southwest,2024-07-11
CUST100560,33,83379.13,617,Full-time,West,2025-03-31
CUST100561,37,123027.65,735,Full-time,Midwest,2024-10-06
CUST100562,34,49086.5,606,Unemployed,Northeast,2025-11-25
CUST100563,26,22119.25,721,Part-time,Midwest,2024-07-25
CUST100564,43,28340.93,485,Self-employed,West,2024-08-14
CUST100565,41,50468.41,618,Full-time,Southwest,2026-07-30
CUST100566,32,73387.0,647,Full-time,Southeast,2025-04-09
CUST100567,27,23253.23,790,Part-time,Southeast,2025-06-24
CUST100568,39,37950.97,572,Full-time,West,2025-01-18
CUST100569,35,43834.19,710,Self-employed,Northeast,2025-12-31
CUST100570,19,59222.71,739,Full-time,West,2026-05-20
CUST100571,33,34385.13,605,Full-time,Southwest,2025-12-18
CUST100572,36,19856.43,631,Full-time,West,2025-05-13
CUST100573,25,53079.12,670,Full-time,Southeast,2025-12-22
CUST100574,35,66579.91,548,Full-time,Southwest,2025-07-06
CUST100575,19,38670.56,625,Self-employed,Southeast,2025-09-09
CUST100576,47,48163.56,755,Part-time,Northeast,2024-12-18
CUST100577,46,32418.32,699,Full-time,Midwest,2025-08-21
CUST100578,31,27430.26,648,Part-time,West,2026-04-10
CUST100579,37,63696.92,668,Full-time,Southeast,2025-02-08
CUST100580,18,47780.51,703,Full-time,Northeast,2026-02-09
CUST100581,22,50044.4,717,Unemployed,West,2025-11-25
CUST100582,31,78901.21,618,Self-employed,West,2024-12-07
CUST100583,23,24967.27,775,Part-time,West,2025-12-19
CUST100584,41,31306.72,758,Full-time,West,2026-06-21
CUST100585,53,43091.02,710,Full-time,West,2025-10-04
CUST100586,22,31134.1,596,Self-employed,West,2025-09-10
CUST100587,25,57091.55,583,Part-time,West,2024-12-24
CUST100588,36,36889.06,635,Part-time,Southwest,2024-12-05
CUST100589,50,25677.24,664,Student,Southeast,2026-08-13
CUST100590,21,41340.47,527,Full-time,Midwest,2024-10-24
CUST100591,36,43332.25,697,Self-employed,Southeast,2024-11-02
CUST100592,52,61120.76,756,Part-time,Midwest,2026-03-16
CUST100593,18,47902.04,703,Full-time,Southwest,2025-10-23
CUST100594,21,49390.62,609,Full-time,Southeast,2024-10-15
CUST100595,29,46357.17,600,Part-time,Northeast,2025-03-30
CUST100596,28,36875.4,682,Full-time,Southwest,2025-10-22
CUST100597,42,29076.96,648,Part-time,West,2024-10-20
CUST100598,36,45705.65,693,Self-employed,West,2025-02-10
CUST100599,18,34547.62,705,Full-time,Northeast,2025-05-26
CUST100600,39,85855.44,741,Full-time,Midwest,2026-08-08
CUST100601,28,73422.23,575,Part-time,Midwest,2025-01-27
CUST100602,46,53357.92,676,Full-time,Midwest,2026-03-10
CUST100603,27,47586.77,632,Unemployed,Southwest,2024-06-04
CUST100604,27,38577.27,652,Full-time,Midwest,2026-03-02
CUST100605,39,22753.96,724,Student,West,2026-07-19
CUST100606,41,36414.51,732,Full-time,West,2025-09-20
CUST100607,38,42008.62,764,Full-time,Southwest,2025-10-13
CUST100608,18,44500.49,691,Self-employed,Midwest,2025-10-11
CUST100609,39,49577.45,651,Full-time,Midwest,2024-05-29
CUST100610,23,60754.63,641,Full-time,West,2025-12-18
CUST100611,36,29393.55,529,Full-time,Southeast,2024-08-15
CUST100612,19,29513.88,760,Self-employed,West,2026-03-25
CUST100613,38,77102.08,635,Part-time,Midwest,2025-02-23
CUST100614,25,56780.13,697,Full-time,Northeast,2026-04-22
CUST100615,21,33662.95,710,Full-time,Southwest,2026-01-26
CUST100616,41,38244.5,566,Full-time,Southeast,2026-04-07
CUST100617,36,38321.97,590,Student,Midwest,2025-10-30
CUST100618,27,40709.16,776,Full-time,West,2025-07-09
CUST100619,48,49647.7,681,Part-time,Southwest,2024-07-28
CUST100620,29,125586.08,616,Full-time,Southwest,2024-10-25
CUST100621,34,43712.55,650,Part-time,Northeast,2024-12-14
CUST100622,36,54077.27,741,Student,West,2025-06-14
CUST100623,27,18790.1,730,Full-time,Southeast,2025-12-08
CUST100624,38,32266.83,550,Self-employed,Northeast,2025-11-28
CUST100625,28,69770.51,782,Full-time,West,2026-04-20
CUST100626,29,48100.22,732,Part-time,Northeast,2025-01-12
CUST100627,47,15000.0,648,Full-time,Southeast,2024-10-03
CUST100628,23,54356.01,570,Full-time,Northeast,2025-04-24
CUST100629,18,95146.58,739,Full-time,Southwest,2025-03-30
CUST100630,50,16347.69,695,Full-time,West,2025-09-24
CUST100631,59,79516.87,550,Student,Midwest,2024-04-27
CUST100632,29,15000.0,642,Self-employed,West,2024-07-02
CUST100633,18,61212.06,850,Full-time,West,2025-08-25
CUST100634,30,39978.94,661,Full-time,West,2024-10-26
CUST100635,31,15000.0,604,Self-employed,Northeast,2025-10-14
CUST100636,32,49058.17,584,Full-time,Southeast,2026-04-28
CUST100637,22,67364.8,792,Full-time,Southeast,2025-12-04
CUST100638,39,47275.58,723,Self-employed,Southwest,2024-08-17
CUST100639,39,52217.47,765,Full-time,West,2025-06-20
CUST100640,19,33347.76,678,Full-time,Southeast,2024-07-22
CUST100641,40,17367.82,754,Full-time,Southwest,2025-11-06
CUST100642,54,54794.16,596,Full-time,Northeast,2025-07-09
CUST100643,35,88202.38,672,Part-time,Midwest,2026-06-11
CUST100644,30,66723.43,681,Self-employed,Southwest,2024-10-03
CUST100645,32,16406.88,763,Student,Southeast,2025-11-15
CUST100646,40,20298.4,683,Full-time,Northeast,2026-05-26
CUST100647,18,27427.86,613,Self-employed,Midwest,2026-02-04
CUST100648,35,19597.57,664,Student,Southwest,2025-01-12
CUST100649,30,40940.93,534,Part-time,West,2024-09-03
CUST100650,52,47907.97,485,Student,Southwest,2024-05-05
CUST100651,32,21086.45,722,Student,Southwest,2026-01-21
CUST100652,50,56937.41,631,Self-employed,Midwest,2025-03-18
CUST100653,22,52601.33,640,Student,West,2025-07-10
CUST100654,39,31361.25,722,Part-time,West,2024-11-29
CUST100655,37,37136.85,764,Full-time,West,2025-01-05
CUST100656,25,16690.41,700,Unemployed,West,2026-06-13
CUST100657,35,34561.03,804,Self-employed,Midwest,2026-04-06
CUST100658,46,40268.44,697,Full-time,West,2025-03-18
CUST100659,30,43301.23,682,Full-time,Southwest,2025-05-08
CUST100660,18,47595.55,678,Full-time,Southwest,2024-07-04
CUST100661,33,44797.55,563,Unemployed,Southwest,2024-08-06
CUST100662,24,35633.64,731,Full-time,Northeast,2026-06-24
CUST100663,30,45651.32,476,Full-time,West,2025-03-23
CUST100664,33,63001.54,616,Full-time,Southeast,2025-08-25
CUST100665,18,38446.61,661,Full-time,Southwest,2025-06-20
CUST100666,18,46300.95,600,Student,West,2026-06-18
CUST100667,38,36909.45,626,Full-time,Northeast,2024-08-14
CUST100668,28,30000.17,797,Full-time,Southeast,2026-03-23
CUST100669,18,50781.93,742,Full-time,West,2024-05-11
CUST100670,41,31261.68,608,Self-employed,Southeast,2024-05-25
CUST100671,36,47751.52,624,Part-time,Southwest,2024-08-29
CUST100672,26,40648.41,564,Full-time,Midwest,2026-05-03
CUST100673,20,35004.41,712,Full-time,West,2025-08-23
CUST100674,42,34625.16,641,Unemployed,Midwest,2026-07-24
CUST100675,37,31931.41,512,Self-employed,Midwest,2025-02-27
CUST100676,57,19137.2,667,Self-employed,Northeast,2024-07-23
CUST100677,38,47681.69,692,Full-time,Midwest,2025-05-12
CUST100678,37,44542.37,732,Student,Midwest,2026-07-24
CUST100679,32,58826.73,654,Self-employed,Southwest,2025-11-23
CUST100680,42,31597.85,632,Full-time,Southwest,2026-03-18
CUST100681,40,94176.19,808,Student,Southwest,2025-07-31
CUST100682,46,33830.53,660,Unemployed,Midwest,2025-09-24
CUST100683,28,27070.52,713,Self-employed,Northeast,2024-08-22
CUST100684,29,25663.93,619,Self-employed,Southeast,2026-02-02
CUST100685,29,18393.17,711,Full-time,Midwest,2025-11-25
CUST100686,41,79992.05,550,Full-time,West,2026-01-19
CUST100687,48,74382.82,625,Full-time,Southwest,2024-07-01
CUST100688,29,52592.84,569,Part-time,West,2025-11-30
CUST100689,29,26816.16,614,Full-time,West,2024-04-03
CUST100690,37,90678.04,753,Full-time,Northeast,2025-01-11
CUST100691,31,34259.75,614,Student,Northeast,2025-11-20
CUST100692,43,35558.64,713,Full-time,Midwest,2025-03-15
CUST100693,18,76631.74,773,Self-employed,Southeast,2026-04-29
CUST100694,25,53987.61,657,Full-time,West,2024-06-18
CUST100695,26,108065.89,734,Full-time,Midwest,2024-05-03
CUST100696,18,44887.97,699,Full-time,Northeast,2025-12-01
CUST100697,24,33568.26,668,Full-time,Southeast,2026-03-18
CUST100698,24,30475.79,716,Full-time,Southeast,2025-08-06
CUST100699,31,17480.68,797,Full-time,Northeast,2024-10-11
CUST100700,45,35405.83,612,Part-time,Southeast,2025-02-14
CUST100701,31,67175.71,588,Full-time,Midwest,2026-07-10
CUST100702,23,52547.64,583,Full-time,West,2026-08-06
CUST100703,33,40503.29,734,Full-time,Southwest,2026-01-21
CUST100704,44,25649.5,744,Full-time,Northeast,2024-10-26
CUST100705,24,44448.78,619,Full-time,Midwest,2025-12-30
CUST100706,24,63307.95,499,Full-time,Southwest,2024-06-26
CUST100707,39,48718.97,609,Self-employed,Southeast,2025-11-28
CUST100708,31,43262.04,701,Part-time,Midwest,2024-06-28
CUST100709,40,28039.49,654,Unemployed,West,2024-06-05
CUST100710,33,59292.13,673,Self-employed,Northeast,2024-11-18
CUST100711,41,15000.0,620,Full-time,Midwest,2026-03-14
CUST100712,23,47680.63,736,Full-time,Southwest,2026-06-12
CUST100713,33,127598.63,685,Full-time,Southwest,2026-03-15
CUST100714,31,20358.06,703,Part-time,West,2025-02-09
CUST100715,21,36003.94,671,Full-time,Southeast,2024-12-20
CUST100716,18,39992.21,699,Full-time,Midwest,2024-04-08
CUST100717,40,32592.51,694,Student,West,2024-05-07
CUST100718,30,63982.73,590,Full-time,West,2025-11-19
CUST100719,23,49642.52,687,Full-time,West,2025-09-09
CUST100720,33,42981.93,719,Student,Southwest,2024-10-11
CUST100721,45,57455.88,746,Full-time,Southeast,2024-10-10
CUST100722,18,40438.51,691,Full-time,Southeast,2025-11-14
CUST100723,19,167868.97,587,Full-time,Southwest,2026-07-17
CUST100724,24,42963.5,599,Full-time,Southeast,2026-05-22
CUST100725,48,43821.37,627,Student,Southwest,2024-08-27
CUST100726,36,18588.33,674,Part-time,Midwest,2025-10-14
CUST100727,41,31427.78,650,Full-time,Midwest,2024-11-22
CUST100728,22,67259.93,575,Full-time,Southeast,2024-09-16
CUST100729,22,22005.43,575,Full-time,Southwest,2024-06-24
CUST100730,38,15200.74,502,Part-time,Midwest,2025-06-11
CUST100731,34,40722.74,426,Full-time,Southeast,2025-02-05
CUST100732,39,74372.02,650,Full-time,Southeast,2026-02-24
CUST100733,32,40907.62,834,Part-time,Midwest,2024-05-17
CUST100734,36,34501.01,794,Unemployed,Southwest,2024-07-06
CUST100735,35,17390.52,586,Unemployed,West,2025-09-08
CUST100736,41,49193.38,671,Self-employed,Southeast,2025-09-28
CUST100737,42,54045.08,550,Full-time,Northeast,2024-11-14
CUST100738,18,18001.68,561,Self-employed,West,2025-08-18
CUST100739,18,66872.27,570,Student,Northeast,2024-11-20
CUST100740,44,56645.23,643,Full-time,West,2026-05-27
CUST100741,45,66805.6,646,Full-time,Northeast,2025-12-23
CUST100742,23,52186.87,678,Full-time,Southeast,2024-10-04
CUST100743,18,53860.75,709,Student,West,2024-06-04
CUST100744,34,50732.62,634,Student,Northeast,2026-07-22
CUST100745,43,59326.57,662,Self-employed,Northeast,2024-10-05
CUST100746,51,17704.23,577,Full-time,Southwest,2026-06-14
CUST100747,39,20425.17,559,Student,Northeast,2024-07-21
CUST100748,30,28819.18,547,Full-time,Northeast,2026-01-05
CUST100749,25,37857.37,708,Full-time,Southwest,2025-10-02
CUST100750,34,47794.3,634,Part-time,West,2024-11-28
CUST100751,31,46448.84,519,Self-employed,Southwest,2024-08-12
CUST100752,23,66349.91,655,Unemployed,West,2025-08-18
CUST100753,54,67293.77,566,Full-time,Midwest,2025-11-12
CUST100754,51,27103.73,784,Full-time,Southwest,2024-04-13
CUST100755,45,44683.49,616,Full-time,West,2024-04-26
CUST100756,24,27404.86,711,Full-time,Midwest,2025-05-15
CUST100757,42,36874.99,741,Unemployed,Northeast,2026-07-24
CUST100758,40,46388.47,588,Full-time,Southeast,2024-04-22
CUST100759,38,15000.0,665,Full-time,Southwest,2025-02-21
CUST100760,46,118783.74,701,Full-time,West,2025-04-20
CUST100761,40,51786.45,668,Self-employed,Southwest,2026-05-08
CUST100762,41,30697.41,687,Unemployed,Midwest,2024-04-01
CUST100763,40,95541.54,560,Full-time,Southeast,2024-11-26
CUST100764,37,34325.92,701,Full-time,Southwest,2026-02-05
CUST100765,18,42601.03,623,Student,West,2025-10-01
CUST100766,34,32234.67,686,Part-time,Southeast,2025-10-18
CUST100767,28,84406.22,728,Full-time,Midwest,2024-07-17
CUST100768,21,38282.83,710,Full-time,Midwest,2025-06-26
CUST100769,50,42927.5,686,Student,Southeast,2024-07-15
CUST100770,51,68988.97,708,Self-employed,Midwest,2024-12-23
CUST100771,47,52224.8,711,Full-time,Northeast,2025-09-27
CUST100772,36,39165.18,772,Full-time,Midwest,2025-08-26
CUST100773,47,66149.72,657,Full-time,Northeast,2024-09-08
CUST100774,34,125783.5,672,Full-time,Midwest,2025-06-05
CUST100775,36,46297.1,729,Full-time,West,2024-12-29
CUST100776,23,42299.99,623,Full-time,Northeast,2026-04-29
CUST100777,37,43337.87,559,Full-time,Southeast,2025-08-07
CUST100778,34,72380.58,696,Full-time,Southwest,2025-03-30
CUST100779,20,30649.17,644,Full-time,West,2025-10-19
CUST100780,33,35410.27,569,Full-time,West,2024-08-06
CUST100781,33,20093.48,697,Self-employed,Northeast,2026-02-12
CUST100782,51,23558.91,767,Full-time,Southeast,2024-08-04
CUST100783,42,31792.64,537,Unemployed,West,2026-06-20
CUST100784,34,39137.19,736,Unemployed,Midwest,2025-08-07
CUST100785,36,88972.93,469,Student,West,2025-05-20
CUST100786,34,51082.47,629,Full-time,Northeast,2026-01-05
CUST100787,31,26623.9,798,Full-time,Northeast,2025-05-01
CUST100788,23,28923.47,635,Part-time,Southeast,2024-06-21
CUST100789,32,74506.15,666,Full-time,Northeast,2025-07-23
CUST100790,26,66634.29,717,Full-time,West,2025-05-02
CUST100791,21,40646.48,531,Full-time,West,2024-05-08
