transaction_id,customer_id,merchant_id,merchant_category,transaction_amount,num_installments,transaction_date,fee_revenue,is_default,true_default_probability
TXN1000281,CUST100658,MER1226,Jewelry & Accessories,125.91,4,2026-02-27,8.18,0,0.088
TXN1000282,CUST103048,MER1283,Fashion & Apparel,144.22,2,2026-08-19,7.93,0,0.0627
TXN1000283,CUST103531,MER1043,Health & Fitness,130.26,3,2026-03-07,5.86,0,0.0273
TXN1000284,CUST103934,MER1100,Education,234.15,6,2025-12-22,5.85,0,0.0575
TXN1000285,CUST103577,MER1072,Education,328.6,4,2026-07-04,8.22,0,0.0601
TXN1000286,CUST102809,MER1331,Health & Fitness,116.66,2,2026-01-02,5.25,0,0.1006
TXN1000287,CUST100423,MER1383,Health & Fitness,104.37,6,2026-06-11,4.7,0,0.0395
TXN1000288,CUST104358,MER1398,Jewelry & Accessories,661.96,2,2026-01-28,43.03,0,0.0621
TXN1000289,CUST104927,MER1158,Fashion & Apparel,174.91,2,2026-07-14,9.62,1,0.0655
TXN1000290,CUST103925,MER1092,Beauty & Wellness,49.55,2,2026-06-12,2.97,0,0.0442
TXN1000291,CUST100197,MER1310,Fashion & Apparel,157.77,3,2025-12-22,8.68,0,0.1277
TXN1000292,CUST103829,MER1154,Beauty & Wellness,84.2,3,2026-05-21,5.05,0,0.0605
TXN1000293,CUST101421,MER1356,Groceries,63.78,2,2026-04-18,1.91,0,0.0589
TXN1000294,CUST104835,MER1104,Health & Fitness,130.17,2,2026-02-25,5.86,0,0.021
TXN1000295,CUST100331,MER1036,Jewelry & Accessories,428.64,3,2025-10-29,27.86,0,0.0782
TXN1000296,CUST100467,MER1103,Health & Fitness,220.47,3,2025-09-29,9.92,0,0.0302
TXN1000297,CUST100945,MER1355,Health & Fitness,156.95,2,2025-12-13,7.06,0,0.0276
TXN1000298,CUST103816,MER1119,Health & Fitness,100.37,2,2026-04-22,4.52,0,0.1171
TXN1000299,CUST103310,MER1068,Electronics,427.05,12,2026-07-07,19.22,1,0.1687
TXN1000300,CUST103697,MER1249,Education,640.36,2,2026-04-04,16.01,0,0.0684
TXN1000301,CUST101878,MER1308,Travel,1188.34,2,2026-07-03,41.59,1,0.123
TXN1000302,CUST104422,MER1206,Home & Furniture,587.17,12,2026-07-28,23.49,0,0.1754
TXN1000303,CUST102285,MER1107,Travel,446.09,4,2026-04-02,15.61,0,0.086
TXN1000304,CUST100695,MER1364,Groceries,84.07,2,2026-01-03,2.52,0,0.0069
TXN1000305,CUST103876,MER1339,Sporting Goods,169.17,2,2026-04-19,8.46,0,0.0275
TXN1000306,CUST102708,MER1245,Travel,1027.84,2,2025-11-25,35.97,0,0.0185
TXN1000307,CUST103000,MER1183,Groceries,101.47,2,2026-06-07,3.04,0,0.0213
TXN1000308,CUST102014,MER1321,Travel,1082.62,3,2026-02-18,37.89,0,0.2067
TXN1000309,CUST103622,MER1185,Health & Fitness,185.74,2,2026-02-17,8.36,0,0.0473
TXN1000310,CUST100203,MER1239,Fashion & Apparel,123.08,2,2026-04-18,6.77,1,0.3115
TXN1000311,CUST102497,MER1232,Jewelry & Accessories,438.07,2,2026-03-22,28.47,0,0.1467
TXN1000312,CUST102195,MER1213,Groceries,15.0,2,2026-01-11,0.45,0,0.0295
TXN1000313,CUST103778,MER1340,Travel,188.56,3,2026-08-23,6.6,1,0.1607
TXN1000314,CUST101391,MER1166,Beauty & Wellness,96.44,4,2026-02-25,5.79,0,0.1727
TXN1000315,CUST101224,MER1119,Home & Furniture,296.3,2,2026-05-13,11.85,0,0.0191
TXN1000316,CUST101692,MER1202,Home & Furniture,1035.91,4,2025-12-17,41.44,0,0.047
TXN1000317,CUST102433,MER1391,Sporting Goods,245.82,6,2026-04-08,12.29,0,0.1807
TXN1000318,CUST101102,MER1195,Fashion & Apparel,204.82,3,2025-12-14,11.27,0,0.1242
TXN1000319,CUST103499,MER1333,Home & Furniture,566.46,2,2026-06-16,22.66,0,0.051
TXN1000320,CUST101747,MER1352,Travel,999.98,2,2026-05-08,35.0,0,0.2298
TXN1000321,CUST102179,MER1154,Sporting Goods,175.06,2,2026-08-22,8.75,0,0.0364
TXN1000322,CUST102816,MER1210,Travel,800.5,6,2026-04-30,28.02,0,0.112
TXN1000323,CUST101983,MER1010,Fashion & Apparel,84.15,4,2026-05-20,4.63,0,0.0865
TXN1000324,CUST103575,MER1158,Jewelry & Accessories,313.92,4,2025-12-16,20.4,1,0.1283
TXN1000325,CUST103331,MER1070,Home & Furniture,469.65,2,2026-08-31,18.79,0,0.0148
TXN1000326,CUST103837,MER1049,Education,585.78,12,2025-11-28,14.64,0,0.3615
TXN1000327,CUST102669,MER1222,Travel,720.9,4,2026-04-12,25.23,0,0.056
TXN1000328,CUST101934,MER1251,Health & Fitness,217.19,4,2026-03-28,9.77,0,0.0927
TXN1000329,CUST101058,MER1332,Groceries,42.57,2,2025-10-30,1.28,1,0.0955
TXN1000330,CUST102240,MER1228,Home & Furniture,590.5,2,2025-10-26,23.62,0,0.0908
TXN1000331,CUST104397,MER1377,Education,565.29,2,2026-05-08,14.13,0,0.0573
TXN1000332,CUST100618,MER1093,Beauty & Wellness,88.05,3,2026-07-07,5.28,0,0.0225
TXN1000333,CUST101126,MER1152,Sporting Goods,143.09,4,2026-08-07,7.15,0,0.1207
TXN1000334,CUST103381,MER1356,Jewelry & Accessories,445.52,3,2026-02-01,28.96,0,0.3652
TXN1000335,CUST102910,MER1016,Travel,795.07,4,2026-06-19,27.83,1,0.1988
TXN1000336,CUST104604,MER1273,Health & Fitness,207.48,4,2026-07-16,9.34,0,0.0313
TXN1000337,CUST100154,MER1282,Health & Fitness,145.37,6,2025-10-25,6.54,0,0.0617
TXN1000338,CUST104418,MER1118,Home & Furniture,788.95,3,2025-12-13,31.56,0,0.098
TXN1000339,CUST103691,MER1124,Fashion & Apparel,149.9,3,2026-05-09,8.24,0,0.1116
TXN1000340,CUST103909,MER1218,Electronics,176.01,2,2026-08-20,7.92,0,0.0809
TXN1000341,CUST101988,MER1237,Electronics,692.01,3,2026-02-22,31.14,0,0.1854
TXN1000342,CUST101612,MER1056,Groceries,27.45,4,2026-07-18,0.82,0,0.0125
TXN1000343,CUST100081,MER1160,Home & Furniture,890.41,2,2025-12-05,35.62,0,0.0982
TXN1000344,CUST103979,MER1327,Travel,773.93,2,2025-10-16,27.09,0,0.2677
TXN1000345,CUST100837,MER1252,Groceries,59.32,4,2026-06-27,1.78,0,0.0259
TXN1000346,CUST101184,MER1053,Home & Furniture,507.22,2,2026-05-20,20.29,0,0.077
TXN1000347,CUST101459,MER1099,Sporting Goods,241.24,6,2026-01-07,12.06,0,0.1428
TXN1000348,CUST104387,MER1014,Beauty & Wellness,66.26,3,2025-12-14,3.98,0,0.1101
TXN1000349,CUST101514,MER1062,Health & Fitness,91.11,12,2025-10-05,4.1,0,0.1421
TXN1000350,CUST102192,MER1022,Fashion & Apparel,191.45,2,2026-04-22,10.53,0,0.1025
TXN1000351,CUST103778,MER1068,Sporting Goods,266.84,2,2026-04-02,13.34,0,0.1055
TXN1000352,CUST104493,MER1311,Beauty & Wellness,86.72,4,2025-12-31,5.2,1,0.2439
TXN1000353,CUST103999,MER1367,Fashion & Apparel,75.87,3,2025-11-04,4.17,0,0.0789
TXN1000354,CUST102728,MER1366,Fashion & Apparel,109.02,2,2026-01-26,6.0,0,0.0712
TXN1000355,CUST100016,MER1346,Jewelry & Accessories,298.54,2,2026-03-29,19.41,0,0.0892
TXN1000356,CUST100812,MER1011,Health & Fitness,201.55,4,2026-06-03,9.07,0,0.0669
TXN1000357,CUST101316,MER1340,Electronics,656.3,4,2025-11-19,29.53,0,0.4035
TXN1000358,CUST102160,MER1260,Home & Furniture,780.69,4,2026-04-02,31.23,0,0.2122
TXN1000359,CUST101909,MER1245,Jewelry & Accessories,328.05,2,2026-08-02,21.32,0,0.0426
TXN1000360,CUST102616,MER1035,Jewelry & Accessories,214.93,2,2026-08-11,13.97,0,0.0233
TXN1000361,CUST102155,MER1163,Groceries,71.62,3,2026-01-15,2.15,1,0.0142
TXN1000362,CUST103692,MER1116,Electronics,524.62,2,2026-04-17,23.61,0,0.2352
TXN1000363,CUST100272,MER1089,Travel,468.1,3,2025-10-13,16.38,0,0.145
TXN1000364,CUST104975,MER1254,Travel,847.44,6,2025-11-09,29.66,0,0.1686
TXN1000365,CUST104260,MER1260,Jewelry & Accessories,438.92,2,2026-08-12,28.53,0,0.1021
TXN1000366,CUST101758,MER1046,Health & Fitness,131.62,4,2026-01-01,5.92,0,0.041
TXN1000367,CUST102062,MER1127,Electronics,426.67,2,2026-02-07,19.2,0,0.0362
TXN1000368,CUST104841,MER1208,Education,662.09,2,2025-09-23,16.55,0,0.062
TXN1000369,CUST104682,MER1238,Travel,916.36,4,2025-10-09,32.07,0,0.1155
TXN1000370,CUST102054,MER1101,Sporting Goods,36.24,6,2026-01-02,1.81,0,0.4147
TXN1000371,CUST100311,MER1143,Education,702.59,2,2025-11-23,17.56,0,0.0961
TXN1000372,CUST104941,MER1153,Sporting Goods,208.74,3,2026-06-22,10.44,0,0.1414
TXN1000373,CUST103325,MER1005,Electronics,189.57,4,2025-11-27,8.53,0,0.2885
TXN1000374,CUST103536,MER1280,Home & Furniture,859.02,4,2026-02-17,34.36,0,0.0596
TXN1000375,CUST101447,MER1248,Health & Fitness,104.78,4,2025-11-03,4.72,0,0.1082
TXN1000376,CUST104131,MER1348,Fashion & Apparel,170.3,4,2026-08-01,9.37,0,0.1033
TXN1000377,CUST102815,MER1395,Sporting Goods,94.77,6,2026-06-20,4.74,0,0.0757
TXN1000378,CUST102373,MER1281,Travel,1085.61,2,2025-12-10,38.0,0,0.1419
TXN1000379,CUST103757,MER1189,Education,543.16,12,2026-04-09,13.58,0,0.0995
TXN1000380,CUST101958,MER1053,Education,324.95,3,2026-03-12,8.12,0,0.0124
TXN1000381,CUST102208,MER1060,Electronics,428.12,4,2026-09-12,19.27,0,0.1713
TXN1000382,CUST103319,MER1040,Education,771.77,2,2026-06-20,19.29,0,0.0743
TXN1000383,CUST103238,MER1298,Health & Fitness,251.93,3,2026-01-08,11.34,0,0.0204
TXN1000384,CUST104878,MER1176,Education,448.67,2,2026-05-10,11.22,0,0.0387
TXN1000385,CUST102838,MER1201,Groceries,81.63,3,2026-01-29,2.45,0,0.0588
TXN1000386,CUST101698,MER1336,Education,226.66,3,2026-06-09,5.67,0,0.0597
TXN1000387,CUST101510,MER1284,Home & Furniture,955.01,2,2025-11-22,38.2,0,0.0665
TXN1000388,CUST102723,MER1217,Fashion & Apparel,176.69,2,2025-12-29,9.72,0,0.0489
TXN1000389,CUST100612,MER1352,Travel,1429.69,6,2025-10-29,50.04,0,0.0584
TXN1000390,CUST102971,MER1244,Home & Furniture,533.57,3,2025-11-10,21.34,0,0.1796
TXN1000391,CUST102044,MER1111,Education,409.33,2,2026-03-30,10.23,0,0.1234
TXN1000392,CUST101870,MER1337,Sporting Goods,254.21,3,2026-06-21,12.71,0,0.0547
TXN1000393,CUST101007,MER1103,Travel,1009.4,3,2025-12-22,35.33,1,0.1393
TXN1000394,CUST102510,MER1005,Electronics,423.54,3,2025-12-03,19.06,0,0.0243
TXN1000395,CUST100204,MER1187,Fashion & Apparel,167.62,4,2026-08-28,9.22,0,0.0286
TXN1000396,CUST103071,MER1331,Sporting Goods,223.7,12,2026-08-23,11.18,0,0.1248
TXN1000397,CUST101498,MER1034,Electronics,428.22,3,2026-03-21,19.27,0,0.0325
TXN1000398,CUST104554,MER1332,Jewelry & Accessories,469.55,3,2026-09-11,30.52,0,0.0255
TXN1000399,CUST102690,MER1040,Electronics,491.6,4,2026-04-01,22.12,0,0.1021
TXN1000400,CUST103934,MER1318,Beauty & Wellness,90.11,6,2025-11-13,5.41,0,0.0533
TXN1000401,CUST104311,MER1203,Home & Furniture,325.63,12,2026-06-30,13.03,0,0.366
TXN1000402,CUST104419,MER1214,Home & Furniture,557.42,4,2026-05-16,22.3,0,0.1724
TXN1000403,CUST104393,MER1158,Groceries,66.16,6,2026-07-16,1.98,0,0.0305
TXN1000404,CUST101182,MER1332,Beauty & Wellness,44.16,3,2025-12-27,2.65,1,0.0516
TXN1000405,CUST101592,MER1159,Beauty & Wellness,48.78,3,2025-10-01,2.93,0,0.039
TXN1000406,CUST103611,MER1227,Home & Furniture,326.4,3,2026-05-08,13.06,0,0.3544
TXN1000407,CUST102741,MER1257,Health & Fitness,146.58,6,2025-11-22,6.6,0,0.0313
TXN1000408,CUST103077,MER1050,Home & Furniture,631.95,12,2026-08-23,25.28,0,0.1632
TXN1000409,CUST103462,MER1372,Jewelry & Accessories,187.91,6,2025-10-28,12.21,0,0.0524
TXN1000410,CUST100588,MER1083,Education,326.44,2,2026-03-27,8.16,0,0.0777
TXN1000411,CUST100876,MER1374,Travel,1272.05,2,2025-12-09,44.52,1,0.132
TXN1000412,CUST103224,MER1259,Beauty & Wellness,108.18,12,2026-08-04,6.49,1,0.0522
TXN1000413,CUST103149,MER1161,Home & Furniture,774.45,4,2026-04-13,30.98,0,0.0287
TXN1000414,CUST104129,MER1365,Home & Furniture,349.72,2,2025-10-24,13.99,0,0.0963
TXN1000415,CUST103541,MER1259,Travel,1048.64,3,2026-08-09,36.7,0,0.0846
TXN1000416,CUST101088,MER1191,Sporting Goods,152.21,6,2026-09-03,7.61,0,0.022
TXN1000417,CUST100366,MER1159,Sporting Goods,86.67,4,2026-09-12,4.33,0,0.0787
TXN1000418,CUST102047,MER1073,Fashion & Apparel,72.21,2,2026-01-02,3.97,0,0.0491
TXN1000419,CUST101953,MER1297,Electronics,570.23,2,2025-10-06,25.66,0,0.0876
TXN1000420,CUST103876,MER1144,Jewelry & Accessories,138.06,6,2025-11-30,8.97,0,0.0615
TXN1000421,CUST103423,MER1201,Health & Fitness,285.57,2,2026-08-11,12.85,0,0.0214
TXN1000422,CUST104396,MER1000,Electronics,137.9,2,2026-03-22,6.21,0,0.0458
TXN1000423,CUST102557,MER1050,Sporting Goods,246.38,4,2026-06-13,12.32,0,0.0461
TXN1000424,CUST101517,MER1047,Travel,988.0,4,2025-10-03,34.58,0,0.0795
TXN1000425,CUST102557,MER1218,Education,631.99,3,2026-03-10,15.8,0,0.039
TXN1000426,CUST101127,MER1203,Health & Fitness,184.12,12,2025-10-19,8.29,0,0.1507
TXN1000427,CUST100313,MER1397,Sporting Goods,245.01,3,2026-04-20,12.25,0,0.035
TXN1000428,CUST102532,MER1134,Beauty & Wellness,87.58,3,2026-05-06,5.25,0,0.0202
TXN1000429,CUST102160,MER1108,Beauty & Wellness,100.99,2,2026-04-23,6.06,0,0.1332
TXN1000430,CUST100179,MER1208,Travel,1003.28,3,2026-08-03,35.11,0,0.2458
TXN1000431,CUST103666,MER1307,Travel,1075.0,2,2025-10-16,37.63,0,0.1216
TXN1000432,CUST103261,MER1214,Electronics,443.86,6,2026-07-01,19.97,0,0.1692
TXN1000433,CUST100391,MER1114,Electronics,579.74,4,2026-03-29,26.09,1,0.1167
TXN1000434,CUST103621,MER1141,Sporting Goods,101.81,2,2025-12-28,5.09,0,0.0405
TXN1000435,CUST100430,MER1290,Electronics,517.65,4,2026-06-12,23.29,0,0.0525
TXN1000436,CUST102636,MER1318,Travel,752.2,3,2026-08-04,26.33,0,0.0977
TXN1000437,CUST103134,MER1189,Fashion & Apparel,132.82,3,2026-04-16,7.31,0,0.0373
TXN1000438,CUST102529,MER1232,Travel,1609.86,4,2026-09-11,56.35,1,0.0312
TXN1000439,CUST103779,MER1285,Beauty & Wellness,131.12,3,2026-08-10,7.87,0,0.0179
TXN1000440,CUST102016,MER1003,Electronics,175.91,4,2026-06-11,7.92,0,0.0513
TXN1000441,CUST101116,MER1333,Home & Furniture,555.45,3,2026-06-17,22.22,0,0.0641
TXN1000442,CUST102468,MER1171,Electronics,313.7,4,2026-05-20,14.12,0,0.0643
TXN1000443,CUST101802,MER1007,Travel,1107.04,3,2026-07-08,38.75,0,0.1557
TXN1000444,CUST100779,MER1346,Electronics,596.11,2,2026-02-11,26.82,0,0.0984
TXN1000445,CUST102378,MER1256,Travel,582.92,3,2026-01-31,20.4,0,0.0638
TXN1000446,CUST101060,MER1311,Electronics,385.93,12,2026-01-08,17.37,1,0.3524
TXN1000447,CUST102373,MER1026,Beauty & Wellness,93.96,3,2026-01-11,5.64,0,0.0963
TXN1000448,CUST102996,MER1188,Beauty & Wellness,70.95,2,2026-07-19,4.26,0,0.0379
TXN1000449,CUST103942,MER1379,Groceries,62.5,2,2026-04-15,1.88,0,0.0589
TXN1000450,CUST104323,MER1149,Travel,1147.43,6,2025-10-19,40.16,0,0.1835
TXN1000451,CUST103397,MER1206,Education,587.87,4,2026-02-26,14.7,0,0.0628
TXN1000452,CUST104494,MER1156,Health & Fitness,122.43,3,2026-03-06,5.51,0,0.0212
TXN1000453,CUST102816,MER1116,Groceries,92.63,3,2026-03-04,2.78,0,0.0324
TXN1000454,CUST103622,MER1343,Electronics,95.25,3,2025-11-22,4.29,0,0.0836
TXN1000455,CUST103888,MER1269,Health & Fitness,37.34,3,2026-07-10,1.68,0,0.017
TXN1000456,CUST104158,MER1200,Sporting Goods,150.74,4,2026-01-12,7.54,0,0.047
TXN1000457,CUST103811,MER1272,Jewelry & Accessories,390.35,3,2026-03-16,25.37,0,0.0661
TXN1000458,CUST104541,MER1188,Education,314.42,2,2026-02-25,7.86,0,0.0978
TXN1000459,CUST102389,MER1183,Travel,1662.84,6,2025-09-13,58.2,0,0.2054
TXN1000460,CUST104789,MER1221,Travel,949.26,6,2026-06-27,33.22,1,0.0463
TXN1000461,CUST102091,MER1360,Home & Furniture,612.94,12,2026-06-10,24.52,0,0.1865
TXN1000462,CUST100367,MER1270,Electronics,567.4,2,2026-02-28,25.53,0,0.0481
TXN1000463,CUST100948,MER1385,Electronics,192.75,2,2025-09-19,8.67,0,0.2186
TXN1000464,CUST102821,MER1371,Jewelry & Accessories,525.81,3,2026-06-04,34.18,0,0.0949
TXN1000465,CUST100081,MER1183,Electronics,244.12,4,2026-06-28,10.99,0,0.1239
TXN1000466,CUST100811,MER1034,Health & Fitness,82.99,2,2025-09-22,3.73,0,0.0755
TXN1000467,CUST101970,MER1285,Home & Furniture,678.52,2,2026-07-18,27.14,0,0.0701
TXN1000468,CUST103145,MER1196,Groceries,48.55,4,2026-06-28,1.46,0,0.0214
TXN1000469,CUST100866,MER1002,Health & Fitness,190.17,4,2026-08-19,8.56,0,0.0401
TXN1000470,CUST102910,MER1024,Fashion & Apparel,111.74,2,2025-12-03,6.15,0,0.1373
TXN1000471,CUST103370,MER1122,Fashion & Apparel,170.47,4,2026-03-10,9.38,0,0.1526
TXN1000472,CUST103860,MER1134,Beauty & Wellness,109.96,2,2025-10-15,6.6,0,0.0295
TXN1000473,CUST103357,MER1334,Health & Fitness,169.11,3,2026-04-07,7.61,0,0.0675
TXN1000474,CUST101303,MER1230,Home & Furniture,654.42,2,2026-05-07,26.18,1,0.3614
TXN1000475,CUST104983,MER1049,Travel,773.87,3,2026-05-11,27.09,0,0.0531
TXN1000476,CUST104478,MER1211,Sporting Goods,167.33,3,2026-02-09,8.37,0,0.023
TXN1000477,CUST101967,MER1013,Sporting Goods,182.74,2,2026-03-02,9.14,0,0.0443
TXN1000478,CUST100156,MER1191,Health & Fitness,193.2,3,2026-01-16,8.69,0,0.0264
TXN1000479,CUST102702,MER1273,Fashion & Apparel,137.47,4,2026-03-16,7.56,0,0.0974
TXN1000480,CUST104361,MER1156,Education,388.95,3,2025-11-23,9.72,0,0.1097
TXN1000481,CUST104144,MER1149,Jewelry & Accessories,441.48,2,2026-07-30,28.7,0,0.0748
TXN1000482,CUST104511,MER1371,Education,417.66,3,2026-03-27,10.44,1,0.1124
TXN1000483,CUST104871,MER1355,Electronics,634.14,2,2026-01-28,28.54,0,0.0501
TXN1000484,CUST103622,MER1204,Jewelry & Accessories,415.15,3,2026-05-13,26.98,0,0.0977
TXN1000485,CUST100841,MER1385,Groceries,89.21,2,2026-02-27,2.68,0,0.0428
TXN1000486,CUST100203,MER1248,Jewelry & Accessories,347.94,3,2025-11-04,22.62,1,0.4027
TXN1000487,CUST100780,MER1138,Fashion & Apparel,159.74,3,2026-02-19,8.79,0,0.1762
TXN1000488,CUST101057,MER1056,Travel,888.36,3,2025-10-15,31.09,0,0.0642
TXN1000489,CUST100317,MER1388,Health & Fitness,118.94,6,2025-12-18,5.35,0,0.0504
TXN1000490,CUST102285,MER1024,Health & Fitness,187.01,2,2025-10-02,8.42,0,0.0396
TXN1000491,CUST103955,MER1277,Groceries,47.93,2,2025-10-29,1.44,0,0.0382
TXN1000492,CUST100026,MER1270,Sporting Goods,142.91,4,2025-10-05,7.15,0,0.0974
TXN1000493,CUST104063,MER1178,Groceries,24.02,3,2026-09-09,0.72,0,0.0566
TXN1000494,CUST104642,MER1321,Health & Fitness,220.41,6,2026-04-08,9.92,0,0.1674
TXN1000495,CUST100781,MER1218,Home & Furniture,565.69,3,2026-07-15,22.63,0,0.0647
TXN1000496,CUST100114,MER1177,Education,428.59,12,2025-11-10,10.71,0,0.1551
TXN1000497,CUST102426,MER1360,Groceries,48.14,3,2025-12-23,1.44,1,0.0785
TXN1000498,CUST104379,MER1051,Education,431.62,2,2026-02-17,10.79,0,0.2262
TXN1000499,CUST103742,MER1039,Electronics,316.79,4,2026-08-26,14.26,0,0.0915
TXN1000500,CUST100197,MER1040,Groceries,36.44,2,2026-01-31,1.09,0,0.057
TXN1000501,CUST103435,MER1140,Travel,1092.19,3,2026-05-19,38.23,0,0.2487
TXN1000502,CUST104130,MER1314,Travel,701.54,6,2026-08-28,24.55,0,0.2014
TXN1000503,CUST101429,MER1153,Home & Furniture,875.09,6,2026-05-16,35.0,0,0.075
TXN1000504,CUST103323,MER1083,Beauty & Wellness,93.17,4,2026-02-11,5.59,0,0.0319
TXN1000505,CUST102503,MER1163,Health & Fitness,41.21,12,2026-07-22,1.85,0,0.0976
TXN1000506,CUST101080,MER1098,Fashion & Apparel,157.69,3,2026-01-28,8.67,0,0.0624
TXN1000507,CUST104540,MER1243,Home & Furniture,652.87,4,2026-07-28,26.11,0,0.0685
TXN1000508,CUST101170,MER1185,Sporting Goods,185.43,6,2026-02-18,9.27,0,0.0338
TXN1000509,CUST104245,MER1077,Groceries,74.37,2,2025-12-04,2.23,0,0.0268
TXN1000510,CUST103577,MER1267,Education,355.9,2,2026-05-08,8.9,0,0.0497
TXN1000511,CUST101158,MER1232,Electronics,607.21,4,2026-07-07,27.32,0,0.024
TXN1000512,CUST103622,MER1382,Home & Furniture,564.04,6,2026-01-25,22.56,0,0.1037
TXN1000513,CUST100135,MER1375,Jewelry & Accessories,553.51,2,2026-05-13,35.98,1,0.0765
TXN1000514,CUST101234,MER1171,Fashion & Apparel,75.77,2,2025-12-15,4.17,1,0.0971
TXN1000515,CUST101498,MER1191,Fashion & Apparel,82.95,2,2025-10-13,4.56,0,0.026
TXN1000516,CUST104480,MER1296,Home & Furniture,692.83,3,2026-06-06,27.71,0,0.037
TXN1000517,CUST104601,MER1166,Education,564.65,3,2026-05-05,14.12,0,0.0406
TXN1000518,CUST101428,MER1237,Travel,875.04,2,2026-08-08,30.63,0,0.0951
TXN1000519,CUST102402,MER1047,Home & Furniture,684.25,3,2025-12-28,27.37,1,0.2336
TXN1000520,CUST104924,MER1154,Health & Fitness,198.86,2,2025-12-17,8.95,0,0.0124
TXN1000521,CUST103384,MER1294,Sporting Goods,162.45,12,2026-07-04,8.12,0,0.0799
TXN1000522,CUST100364,MER1385,Home & Furniture,404.97,2,2026-09-01,16.2,0,0.1725
TXN1000523,CUST102049,MER1278,Education,743.06,3,2026-02-13,18.58,0,0.0494
TXN1000524,CUST102179,MER1039,Education,703.17,2,2026-05-30,17.58,0,0.0338
TXN1000525,CUST101604,MER1260,Jewelry & Accessories,474.5,12,2026-01-02,30.84,0,0.3321
TXN1000526,CUST102649,MER1073,Beauty & Wellness,51.52,4,2025-10-20,3.09,1,0.0647
TXN1000527,CUST103742,MER1383,Beauty & Wellness,62.91,6,2026-07-30,3.77,0,0.0746
TXN1000528,CUST103528,MER1179,Home & Furniture,767.55,3,2026-08-26,30.7,0,0.063
TXN1000529,CUST101867,MER1156,Education,813.44,3,2026-02-05,20.34,0,0.083
TXN1000530,CUST103742,MER1279,Electronics,638.14,2,2026-03-25,28.72,0,0.0762
TXN1000531,CUST102723,MER1226,Home & Furniture,612.43,12,2026-07-08,24.5,0,0.1298
TXN1000532,CUST103885,MER1145,Fashion & Apparel,92.49,6,2026-01-05,5.09,0,0.0277
TXN1000533,CUST100588,MER1362,Sporting Goods,112.62,3,2026-02-25,5.63,0,0.0912
TXN1000534,CUST102116,MER1253,Electronics,377.17,2,2026-05-07,16.97,0,0.2386
TXN1000535,CUST102055,MER1292,Jewelry & Accessories,687.63,6,2026-04-22,44.7,0,0.1382
TXN1000536,CUST101869,MER1197,Fashion & Apparel,82.89,4,2026-05-28,4.56,0,0.0864
TXN1000537,CUST103557,MER1257,Beauty & Wellness,90.21,6,2026-04-27,5.41,0,0.0383
TXN1000538,CUST102812,MER1393,Fashion & Apparel,93.94,2,2025-10-21,5.17,0,0.11
TXN1000539,CUST102019,MER1263,Health & Fitness,164.7,6,2026-03-29,7.41,0,0.1572
TXN1000540,CUST102734,MER1151,Sporting Goods,64.69,2,2026-06-14,3.23,0,0.0197
TXN1000541,CUST103590,MER1109,Travel,531.55,6,2026-09-02,18.6,0,0.134
TXN1000542,CUST103444,MER1352,Education,327.15,2,2026-07-17,8.18,0,0.0122
TXN1000543,CUST103852,MER1039,Health & Fitness,86.16,2,2025-10-15,3.88,0,0.0421
TXN1000544,CUST104313,MER1299,Groceries,41.78,3,2025-11-14,1.25,0,0.0459
TXN1000545,CUST103751,MER1016,Home & Furniture,649.99,4,2025-11-07,26.0,0,0.1042
TXN1000546,CUST100938,MER1039,Fashion & Apparel,192.92,2,2026-05-07,10.61,0,0.0661
TXN1000547,CUST104281,MER1265,Health & Fitness,137.36,2,2025-09-16,6.18,0,0.0346
TXN1000548,CUST101747,MER1152,Jewelry & Accessories,251.94,3,2025-10-07,16.38,1,0.2584
TXN1000549,CUST103384,MER1193,Groceries,70.06,3,2025-11-05,2.1,0,0.0182
TXN1000550,CUST104957,MER1296,Electronics,566.5,3,2026-01-16,25.49,0,0.0643
TXN1000551,CUST101548,MER1354,Travel,521.97,2,2025-11-03,18.27,0,0.1512
TXN1000552,CUST101424,MER1264,Education,354.22,2,2026-03-01,8.86,0,0.0529
TXN1000553,CUST100949,MER1010,Home & Furniture,482.38,3,2025-09-20,19.3,0,0.0152
TXN1000554,CUST104928,MER1114,Beauty & Wellness,80.41,3,2026-03-16,4.82,0,0.046
TXN1000555,CUST102194,MER1253,Fashion & Apparel,120.13,3,2025-12-27,6.61,0,0.0187
TXN1000556,CUST103955,MER1195,Beauty & Wellness,94.09,2,2026-02-21,5.65,1,0.0608
TXN1000557,CUST100260,MER1069,Home & Furniture,566.78,4,2025-11-17,22.67,0,0.2169
TXN1000558,CUST100938,MER1357,Jewelry & Accessories,417.16,2,2025-09-15,27.12,0,0.0872
TXN1000559,CUST100329,MER1178,Beauty & Wellness,79.78,2,2026-04-30,4.79,0,0.0614
TXN1000560,CUST104122,MER1325,Sporting Goods,79.23,3,2026-05-21,3.96,0,0.0603
TXN1000561,CUST100546,MER1338,Groceries,71.33,2,2026-01-17,2.14,0,0.0096
TXN1000562,CUST104642,MER1123,Home & Furniture,450.9,4,2026-01-18,18.04,0,0.2045
TXN1000563,CUST103373,MER1158,Jewelry & Accessories,292.23,2,2026-07-21,18.99,0,0.0468
TXN1000564,CUST104574,MER1279,Health & Fitness,189.91,4,2026-06-17,8.55,0,0.0256
